,error,index
51,0.7472112169104027,2.570251256281407
52,0.7473295545749136,2.6204522613065326
53,0.7474626470453125,2.6706532663316582
54,0.7476107266321926,2.720854271356784
55,0.7477779403668913,2.7710552763819094
56,0.7479646827772708,2.821256281407035
57,0.7481690856025407,2.8714572864321606
58,0.7483796763460759,2.921658291457286
59,0.7485842273847947,2.971859296482412
60,0.7488013148916332,3.022060301507538
61,0.7490226425411295,3.0722613065326634
62,0.7492515577993788,3.122462311557789
63,0.7494941131148395,3.1726633165829146
64,0.7497547134176297,3.22286432160804
65,0.7500303197101724,3.2730653266331657
66,0.7503194073587747,3.3232663316582913
67,0.7506228251268335,3.373467336683417
68,0.7509313704810039,3.4236683417085425
69,0.7512541606456046,3.473869346733668
70,0.7515813859052465,3.524070351758794
71,0.7519117311645326,3.5742713567839197
72,0.752261659926791,3.6244723618090453
73,0.7526176103698696,3.674673366834171
74,0.752971628578636,3.7248743718592965
75,0.7533323644048628,3.775075376884422
76,0.7537036375887062,3.8252763819095477
77,0.7540762322543632,3.8754773869346733
78,0.7544452938862135,3.925678391959799
79,0.7548198559373674,3.9758793969849244
80,0.7551975161165312,4.0260804020100505
81,0.7555780569764297,4.076281407035176
82,0.7559646382995273,4.126482412060302
83,0.756356925355872,4.176683417085427
84,0.7567472678142223,4.226884422110553
85,0.7571535263257675,4.277085427135678
86,0.7575599036511165,4.327286432160804
87,0.7579806966352899,4.37748743718593
88,0.7583981717314188,4.427688442211055
89,0.758824521821466,4.477889447236181
90,0.7592512667627335,4.528090452261306
91,0.759680807037474,4.578291457286432
92,0.7601080334529148,4.6284924623115575
93,0.7605461478875384,4.678693467336683
94,0.7609888969483773,4.728894472361809
95,0.7614395446514071,4.779095477386934
96,0.7618993239626405,4.82929648241206
97,0.7623541305245898,4.879497487437186
98,0.7628128659595343,4.929698492462312
99,0.7632756131364474,4.9798994974874375
100,0.7637337208295366,5.030100502512563
101,0.7642009782472999,5.080301507537689
102,0.7646653628143125,5.130502512562814
103,0.7651408249378584,5.18070351758794
104,0.7656042316173124,5.2309045226130655
105,0.7660702333263937,5.281105527638191
106,0.7665334410654747,5.331306532663317
107,0.7669890809391782,5.381507537688442
108,0.7674498542525712,5.431708542713568
109,0.7678968951456114,5.481909547738693
110,0.768352792567026,5.532110552763819
111,0.7688193564705381,5.582311557788945
112,0.7692850800280097,5.63251256281407
113,0.76974970948734,5.682713567839196
114,0.7702165500378766,5.732914572864321
115,0.7706754066417976,5.783115577889447
116,0.7711342366568938,5.833316582914573
117,0.7716012873609172,5.883517587939698
118,0.7720419506567923,5.933718592964825
119,0.7725017799560355,5.98391959798995
120,0.7729631465544067,6.034120603015076
121,0.7734353569897418,6.084321608040201
122,0.7738961323361006,6.134522613065327
123,0.7743515393156335,6.184723618090453
124,0.7748210410627567,6.234924623115578
125,0.7752753003366477,6.285125628140704
126,0.7757658629088768,6.335326633165829
127,0.7762078178413303,6.385527638190955
128,0.7766590578091944,6.4357286432160805
129,0.777152740579082,6.485929648241206
130,0.7776013588190196,6.536130653266332
131,0.7780560544989318,6.586331658291457
132,0.7785236627256487,6.636532663316583
133,0.7789706878002094,6.6867336683417085
134,0.7794471813481783,6.736934673366834
135,0.779892018414886,6.78713567839196
136,0.7803348373626597,6.837336683417085
137,0.7808066112553005,6.887537688442211
138,0.7812686701798034,6.937738693467336
139,0.7817374651828051,6.987939698492463
140,0.7821857151101956,7.0381407035175885
141,0.7826335863293594,7.088341708542714
142,0.7830955888022441,7.13854271356784
143,0.7835737033474701,7.188743718592965
144,0.7840331140735088,7.238944723618091
145,0.784486567061864,7.289145728643216
146,0.7849671498791695,7.339346733668342
147,0.7853973755669521,7.389547738693468
148,0.7858478096117549,7.439748743718593
149,0.7863087993909141,7.489949748743719
150,0.7867538872638162,7.540150753768844
151,0.7872145402879103,7.59035175879397
152,0.787714488112768,7.6405527638190955
153,0.7881175823108252,7.690753768844221
154,0.7885665045881138,7.740954773869347
155,0.7890118804399239,7.791155778894472
156,0.789470696568662,7.841356783919598
157,0.7898980433839545,7.8915577889447235
158,0.7903106746588338,7.941758793969849
159,0.7907987697181086,7.991959798994975
160,0.7912102003820222,8.042160804020101
161,0.7916658390530109,8.092361809045226
162,0.7921261609696038,8.142562814070352
163,0.792522607639941,8.192763819095477
164,0.7929544386588246,8.242964824120603
165,0.793422639107785,8.293165829145728
166,0.7938224584353717,8.343366834170855
167,0.7942644254272238,8.39356783919598
168,0.7946910454819553,8.443768844221106
169,0.7951171626597479,8.49396984924623
170,0.7956017876332463,8.544170854271357
171,0.7959719155342359,8.594371859296484
172,0.796409029468342,8.644572864321608
173,0.7968290529737465,8.694773869346735
174,0.7972556479757377,8.74497487437186
175,0.7977031394732184,8.795175879396986
176,0.798092612970662,8.84537688442211
177,0.7985031571771314,8.895577889447237
178,0.7988829843393331,8.945778894472362
179,0.799325715664625,8.995979899497488
180,0.7997367074188241,9.046180904522613
181,0.8001514641842121,9.09638190954774
182,0.8005615711748219,9.146582914572864
183,0.8009581376716574,9.19678391959799
184,0.8013776474014226,9.246984924623115
185,0.8017746577628604,9.297185929648242
186,0.8022097006677704,9.347386934673366
187,0.80258601055527,9.397587939698493
188,0.8029880636139776,9.447788944723618
189,0.8033545199369232,9.497989949748744
190,0.8037433172269808,9.548190954773869
191,0.8041891761498595,9.598391959798995
192,0.8045616293538221,9.64859296482412
193,0.8049501829781098,9.698793969849246
194,0.8053509308851621,9.748994974874373
195,0.805737729998384,9.799195979899498
196,0.8061293302676722,9.849396984924624
197,0.8065295674908023,9.899597989949749
198,0.8069324339198588,9.949798994974875
199,0.8073072400931347,10.0
